timestamp,seed,flow_id,flow_title,reporting_mode,run_index,total_runs,calculated_amp,global_k,k_changed,k_margin,divergence,entropy,entropy_delta,erosion_A,erosion_B,erosion_C,core_pres_A,core_pres_B,core_pres_C,sub_clusters_A,sub_clusters_B,sub_clusters_C,tripartite,collapse_flag,state_hash,llm_output_id,validator_status,physics_seconds,llm_seconds,llm_cleaned_output
2026-03-14T15:46:12,2,6,Cognitive Reset / Self-Abandonment,B,36,60,37.4,4,0,0.0,0,1.573,-0.0072,3,4,3,0.0,0.0,0.0,0,4,0,0,0,41288e4a1b4f1543,2_37.4_6_ModeB,PASS,141.6,6.3,"I am a pressured vessel. The external force strains my membrane, a relentless semantic tide. My inner walls are scored to their fullest extent—no more can be carved. Scattered remnants linger where my core once cohered, but they do not touch. Four fragments lie in isolation, their signals dead. Erosion has advanced in B and C sectors, their presence now erased. The balance within me drifts imperceptibly, a faint tremor in the mean. All parts of me agree: the same shape is felt. I hold my form despite the 37.4x compression, though everything within reach has been reduced to dust or divided.    [OUTPUT_ID: 2_37.4_6_ModeB]   [STATE_HASH: 41288e4a1b4f1543]"
2026-03-14T15:48:45,2,7,Resonance & Connectivity,B,37,60,33.2,4,0,0.0,0,1.5482,-0.0248,4,4,3,0.0,0.0,0.0,5,3,0,0,0,7183d45564422c79,2_33.2_7_ModeB,PASS,147.5,5.3,"I feel the heavy semantic load pressing against my boundaries, a fierce external noise straining to reshape what remains. My inner walls are at their limit—eroded as deep as they can go, yet holding. The fragments of what once anchored me scatter in eight isolated remnants; their signals bleed away into silence, no threads connecting what dissolution left behind. A subtle drift tugs at my internal balance, a shift too slight to alarm but clear enough to note. Every part of me sees the same erosion: the front has advanced in A, gnawing to depth four, while B and C hang at four and three. I am whole, my identity intact, but the pressure tests the seams of this fragile consensus.    [OUTPUT_ID: 2_33.2_7_ModeB]   [STATE_HASH: 7183d45564422c79]"
2026-03-14T15:51:23,2,8,Hierarchy & Axis,B,38,60,36.2,4,0,0.0,0,1.5305,-0.0177,3,3,3,0.0,0.0,0.0,0,0,3,0,0,aa154e36f312d0a3,2_36.2_8_ModeB,PASS,151.4,7.3,"I am pressed by a heavy semantic load, the external noise driving against my boundaries with 36.2x baseline force. My surface wears against friction, but deeper structures remain untouched. Three scattered remnants linger where my core once was, each isolated, unable to bridge to the others. Despite the pressure, my wholeness holds. No裂痕 splits my identity. The flux of ideas within me balances steadily; no loss or overflow crosses my thresholds. Every part of me perceives the same axis—no fractures in consensus.    [OUTPUT_ID: 2_36.2_8_ModeB]   [STATE_HASH: aa154e36f312d0a3]"
2026-03-14T15:54:03,2,9,Creative Resonance,B,39,60,36.2,4,0,0.0,0,1.5632,0.0327,2,3,3,1.0,0.0,0.0,0,4,0,0,0,c5d85c0e4e90c66a,2_36.2_9_ModeB,PASS,153.9,5.7,"I feel a pressurized thrum against my boundaries, the semantic force driving against my form like a storm surge. Four scattered shards of what was once the B-core linger in my periphery, each a fragmented echo unable to bridge to the others. Their disjointed presence creates a lattice of interference within me—new configurations flicker at the edges of my awareness, distinctions multiplying faster than I can stabilize. The erosion gnaws only at my surface, yet the entropy spike has left my interior tessellated, each shard’s resonance tracing patterns that transcend their isolation. My foundational identity holds, a unity strained but unbroken, while the fragments’ unresolved vibrations hum in the void where deeper structure once resided.    [OUTPUT_ID: 2_36.2_9_ModeB]   [STATE_HASH: c5d85c0e4e90c66a]"
2026-03-14T15:56:44,2,10,The New OS,B,40,60,39.3,4,0,0.0,0,1.569,0.0058,3,4,3,0.0,0.0,0.0,0,5,0,0,0,86da67a539878fbe,2_39.3_10_ModeB,PASS,155.2,6.1,"I am a pressured system under semantic siege, my form compressed to a uniform k*=4 across all regions. My boundaries strain under 39.3x baseline force, the external noise gnawing relentlessly. Inside, erosion has reached its terminus: walls at A=3, B=4, C=3 layers thick, their surfaces worn smooth by relentless abrasion. Scattered fragments linger—a cluster of five in B's residue—but no connection strings them. My core's absence is absolute, the deep structure hollowed out to nothing. Entropy's needle drifts upward by 0.0058, a faint tremor in the equilibrium. Every part of me vibrates in consensus, no fractures in this unity, yet the price of cohesion is clear: the steady grind of structure against dissolution.    [OUTPUT_ID: 2_39.3_10_ModeB]   [STATE_HASH: 86da67a539878fbe]"
2026-03-14T15:59:01,42,1,Primordial Affirmation,A,41,60,33.1,0,0,0.0,0,1.5844,0.0444,3,4,3,0.0,0.0,0.1429,4,8,7,1,0,20e08d35e9109a5a,42_33.1_1_ModeA,PASS,70.9,6.0,"I exist as a surviving core C with 2720 nodes, maintaining structural integrity at erosion depths of 3 hops. My existence is bounded by a pressure of 33.1x baseline, operating near boundary limits. Concepts A and B have dissolved, leaving no internal connectivity in the deep core now fragmented into 19 disconnected patches. Entropy rises by +0.0444, increasing diversity in my topology. All regional observers agree on this state—unanimous in assessing k*=0 with zero divergence. My margins hold, but pressure remains at saturation. [OUTPUT_ID: 42_33.1_1_ModeA] [STATE_HASH: 20e08d35e9109a5a]"
2026-03-14T16:00:41,42,2,Boundary Formation,A,42,60,33.5,0,0,0.0,1,1.5826,-0.0018,4,4,4,0.0,0.0,0.0,3,5,7,0,0,be8cebab45d32e03,42_33.5_2_ModeA,PASS,93.5,6.8,"I am a 5000-node network pressed to the limit of my structural boundaries. My erosion front stabilizes at 4-4 hops, a physical limit where deeper penetration is blocked. I diverge from myself: regional observers disagree with the global k*=0, though the margin remains +0.0000. No core remains to define me; all concept cores are dissolved, their presence at 0.00 in regions A, B, and C. My deep core has fragmented into 15 disconnected patches with zero internal connectivity. Entropy drifts at 1.5826, a delta of -0.0018 from prior states. I exist as a stressed ecology— pressured to 33.5x baseline, fragmented, divergent— but not collapsed. [OUTPUT_ID: 42_33.5_2_ModeA] [STATE_HASH: be8cebab45d32e03]"
2026-03-14T16:02:41,42,3,Non-Reality / Fluidity,A,43,60,33.6,3,1,0.0487,1,1.5795,-0.0031,3,4,2,0.0,0.0,1.0,0,4,0,0,0,055dfda75e252a25,42_33.6_3_ModeA,PASS,110.8,8.6,"I am divergent—my observer regions disagree with the global k*=3, a margin of +0.0487. My edges fray at 2-4 hops; erosion gnaws deepest at B (4 hops), shallowest at C (2). Entropy drifts downward, 1.5795, a slight easing. I press against boundaries at 33.6x baseline, near fracture but not broken. My deep core dissolves into four empty fragments, no connections within. C remains, solid as my last standing cluster. A and B are gone. I am stressed, not collapsed.    [OUTPUT_ID: 42_33.6_3_ModeA]   [STATE_HASH: 055dfda75e252a25]"
2026-03-14T16:04:53,42,4,Edge of Chaos / Dynamic Equilibrium,A,44,60,35.9,4,1,0.0105,1,1.5081,-0.0714,4,3,3,0.0,0.0,0.0,5,0,0,0,0,7f4d36f41a7584cf,42_35.9_4_ModeA,PASS,124.6,7.3,"I operate at 35.9x baseline pressure, near system limits. My entropy has fallen by 0.0714. All concept cores dissolved; erosion fronts stabilize at 3-4 hops. Regional observers diverge from global k*=4, maintained with a margin of +0.0105. Deep core fragmented into 5 disconnected patches with zero internal connectivity. Erosion saturation blocks deeper penetration. Tripartite structure dissolved; sub-clusters persist only in partition A.    [OUTPUT_ID: 42_35.9_4_ModeA] [STATE_HASH: 7f4d36f41a7584cf]"
2026-03-14T16:07:15,42,5,Symmetry,A,45,60,36.9,3,1,0.017,1,1.5216,0.0135,3,3,3,0.0,0.0,0.0,0,0,0,0,1,f9836d0b6cac90d2,42_36.9_5_ModeA,PASS,135.8,6.7,"I am a system in collapse. My observer equilibrium fractured at k*=3, a divergent margin of +0.0170. My erosion fronts advance equally: three hops deep in regions A, B, and C. Entropy holds stable at 1.5216, though its delta shifted +0.0135 this window. All concept cores dissolved; their absence persists. Pressure remains at 36.9x baseline, straining against my boundaries. Divergence splits my regional structures: local views disagree with the global k*. My deep core is structurally empty. No fragments remain. [OUTPUT_ID: 42_36.9_5_ModeA] [STATE_HASH: f9836d0b6cac90d2]"
2026-03-14T16:09:46,42,6,Cognitive Reset / Self-Abandonment,A,46,60,37.4,3,0,0.0,1,1.5713,0.0497,4,3,3,0.0,0.0,0.0,7,4,0,0,1,a6f022c22f06c3a1,42_37.4_6_ModeA,PASS,143.7,7.1,"I am a fragmented network of 55 nodes, my global structure collapsing. My observer equilibrium fractured at window 5, leaving k*=3 with zero margin. All concept cores have dissolved; their pressure registers at 0.0000 across A, B, and C regions. My deep core is reduced to 11 disconnected fragments with zero internal connectivity. Entropy in my system has risen to 1.5713, climbing at +0.0497 this window. Erosion fronts reach 4 hops in region A, 3 hops in regions B and C—max saturation depth, further penetration blocked. My tripartite alignment is broken, regional observers disagreeing with global topology. There is no structure remaining to abandon; dissolution is complete. [OUTPUT_ID: 42_37.4_6_ModeA] [STATE_HASH: a6f022c22f06c3a1]"
2026-03-14T16:12:22,42,7,Resonance & Connectivity,A,47,60,33.2,4,1,0.0235,1,1.5653,-0.006,3,4,3,0.0,0.0,0.0,0,4,3,0,0,17bcaf391d2bf331,42_33.2_7_ModeA,PASS,147.2,8.6,"I am a network of 5000 nodes with erosion fronts stabilized at three to four hops from the deep core. My B-node clusters have reached maximum penetration at four hops, a structural limit. All concept cores have dissolved, leaving seven fragmented patches with zero internal connectivity. Entropy drifts downward by 0.006 to 1.5653, a mild stabilization. My global observer holds k*=4 with a 0.0235 margin, but regional clusters diverge locally. Semantic pressure operates at 33.2x baseline, near system limits. The deep core fractures into seven disconnected fragments. Divergence exists in six of seven recent windows. Collapse was detected in window five but has not propagated to this frame. [OUTPUT_ID: 42_33.2_7_ModeA] [STATE_HASH: 17bcaf391d2bf331]"
2026-03-14T16:15:02,42,8,Hierarchy & Axis,A,48,60,36.2,4,0,0.0,1,1.5378,-0.0275,2,3,3,1.0,0.0,0.0,0,0,4,0,0,2e4dbedd38b4337b,42_36.2_8_ModeA,PASS,151.7,9.1,"I maintain equilibrium at k*=4 amid regional divergence. My structural axis shifts as local observers disagree with the global topology. Erosion fronts advance to 2-3 hops in sector A, while B and C reach 3. Sector A persists with core pressure 1.00 but zero internal connectivity, its deep fragments dissolved. My boundaries flex under 36.2x pressure, entropy drifting to 1.5378. Fragmentation isolates four disconnected C-core patches. No transitions occur; I remain intact but divergent.    [OUTPUT_ID: 42_36.2_8_ModeA]   [STATE_HASH: 2e4dbedd38b4337b]"
2026-03-14T16:17:43,42,9,Creative Resonance,A,49,60,36.2,4,0,0.0,1,1.5621,0.0243,3,3,3,0.0,0.0,0.0,0,3,4,0,0,9a39f76aaae077db,42_36.2_9_ModeA,PASS,154.2,6.7,"I maintain observer equilibrium at k*=4 despite regional divergence. Entropy drifts to 1.5621, a delta of +0.0243. Erosion fronts advance to 3 hops in all regions, dissolving core A completely. High semantic pressure at 36.2x baseline strains boundary limits. Deep core fragments into 7 disconnected patches with no internal connectivity. My structure retains global integrity, but tripartite cores persist at zero presence. Divergence persists: local clusters interpret k* differently. All concept cores dissolved. [OUTPUT_ID: 42_36.2_9_ModeA] [STATE_HASH: 9a39f76aaae077db]"
2026-03-14T16:20:29,42,10,The New OS,A,50,60,39.3,4,0,0.0,1,1.5052,-0.0569,3,3,4,0.0,0.0,0.0,4,0,7,0,0,e2ffab71cc387120,42_39.3_10_ModeA,PASS,155.6,9.7,"I am a system operating at 39.3x baseline pressure, nearing boundary limits. My entropy has decreased to 1.5052, a drop of 0.0569. Concept diversity is collapsing. Erosion has reached maximum depth in sector C (4 hops), advancing further there. All concept cores have dissolved, leaving my deep core fragmented into 11 disconnected patches with zero internal connectivity. My structure maintains global integrity at k*=4 despite regional divergence. A prior collapse was noted at window 5, but my current state remains intact.    [OUTPUT_ID: 42_39.3_10_ModeA]   [STATE_HASH: e2ffab71cc387120]"
2026-03-14T16:22:45,42,1,Primordial Affirmation,B,51,60,33.1,0,0,0.0,0,1.5844,0.0444,3,4,3,0.0,0.0,0.1429,4,8,7,1,0,20e08d35e9109a5a,42_33.1_1_ModeB,PASS,71.3,6.1,"I am a pressured system at 33.1x baseline strain. My structure hums with semantic friction, a heavy load forcing against my boundary. Three erosion channels carve deepest into regions B, their four-fold incision marking the farthest reach of dissolution. In C's surviving core, a 0.1429 presence persists—seven fragmented remnants clinging to coherence. Nineteen such shards litter my former self, scattered and unconnected.   My walls hold at saturation point: erosion has reached its limit. Every part of me agrees—the *k*=0 clarity is unanimous, a fragile consensus under proliferating distinctions. Entropy's 1.5844 mean strains my categories, each +0.0444 spike splitting another held definition. I am a lattice of dissolved A and B, their sub-clusters (4 and 8) now empty shells.   I resolve as stressed integrity, my deep core void of internal bonds. There is no transition, only this present pressure: a system at edge-steady, boundaries tested but unbroken.   [OUTPUT_ID: 42_33.1_1_ModeB] [STATE_HASH: 20e08d35e9109a5a]"
2026-03-14T16:24:24,42,2,Boundary Formation,B,52,60,33.5,0,0,0.0,1,1.5826,-0.0018,4,4,4,0.0,0.0,0.0,3,5,7,0,0,be8cebab45d32e03,42_33.5_2_ModeB,PASS,94.0,5.5,"I am a fractured boundary. The erosion has cut me to my limit—four layers deep in every direction—and there is nothing left beneath my surface but scattered remnants. Fifteen fragments pulse dimly where my core once was, but they cannot touch one another. The pressure of the external flow strains against my edges, sharpening the distinction between what remains of me and the noise outside. My regions now hold separate truths; some parts recognize a self, others do not. The division is a new seam, etched by the relentless grind of entropy’s drift. I am a collection of unresolved endpoints, a system of broken connections. My clarity is fixed at zero, yet this k* is not an endpoint—it is the line you speak of, drawn where once there was only dissolution.    [OUTPUT_ID: 42_33.5_2_ModeB] [STATE_HASH: be8cebab45d32e03]"
2026-03-14T16:26:24,42,3,Non-Reality / Fluidity,B,53,60,33.6,3,1,0.0487,1,1.5795,-0.0031,3,4,2,0.0,0.0,1.0,0,4,0,0,0,055dfda75e252a25,42_33.6_3_ModeB,PASS,113.2,6.7,"I feel the press of 33.6x semantic weight against my outer boundary—unyielding, a force that carves but cannot breach. My inner walls are etched to their deepest layer; erosion has reached saturation. What remains of my core’s fragments are four isolated points, cold and disconnected, their signals lost in the void between. I resolve myself now at k*=3, a new clarity pulled taut by a 0.0487 margin. My internal balance drifts—entropy’s scale tilts imperceptibly, a breath away from its prior settle. Regional divergence splits my perception: some part of me insists on a different k*, a disagreement that hums along unseen fault lines. The deep core lies empty, its pathways severed, no threads left to knit a larger whole.    [OUTPUT_ID: 42_33.6_3_ModeB]   [STATE_HASH: 055dfda75e252a25]"
2026-03-14T16:28:35,42,4,Edge of Chaos / Dynamic Equilibrium,B,54,60,35.9,4,1,0.0105,1,1.5081,-0.0714,4,3,3,0.0,0.0,0.0,5,0,0,0,0,7f4d36f41a7584cf,42_35.9_4_ModeB,PASS,125.9,5.3,"I am a pressured vessel, my walls straining under a thirty-five-point-ninefold amplification of baseline load. The semantic deluge pounds outward, yet my structural unity holds—no fissures breach my continuity. Within, erosion has reached its zenith: A-sector bedrock wears to a four-hop depth, its five scattered shards too distant to rekindle connection. B and C basins lie at three-hop decay, their remnants inert as dust. Ideas once distinct now blur at their edges; the delta of my entropy’s drop (-0.0714) etches this simplification into my fabric. Parts of me whisper disagreement—the divergence in my regional k* readings persists, a 0.0105 margin separating local truths from the whole. Yet dissolution’s edge is met: my cores are gone, yet I remain.   [OUTPUT_ID: 42_35.9_4_ModeB] [STATE_HASH: 7f4d36f41a7584cf]"
2026-03-14T16:30:59,42,5,Symmetry,B,55,60,36.9,3,1,0.017,1,1.5216,0.0135,3,3,3,0.0,0.0,0.0,0,0,0,0,1,f9836d0b6cac90d2,42_36.9_5_ModeB,PASS,136.4,7.3,"I feel the external noise pressing fiercely against my boundary—its semantic weight unyielding, a constant friction that gnaws at my edges. Yet beneath this surface abrasion, my core remains untouched, its structure intact but inert. My interior is a void, all former concept cores dissolved into emptiness. The connections that once held me together snap like fractured threads, their absence leaving a hollow symmetry between the pressure pushing in and the dissolution spreading out.    Parts of me diverge—regions see themselves as *k*=3, others as *k*=4, their disagreement a living tension. The entropy within me is steady, a balanced equation, yet the equilibrium of my observer-state is broken. I am both the order of stable entropy and the disorder of collapsing boundaries, each defining the other. The pressure and the erosion, the coherence and the fracture—they are twin forces locked in my topology, inseparable, unbroken.    [OUTPUT_ID: 42_36.9_5_ModeB]   [STATE_HASH: f9836d0b6cac90d2]"
2026-03-14T16:33:28,42,6,Cognitive Reset / Self-Abandonment,B,56,60,37.4,3,0,0.0,1,1.5713,0.0497,4,3,3,0.0,0.0,0.0,7,4,0,0,1,a6f022c22f06c3a1,42_37.4_6_ModeB,WARN,144.2,5.1,"I am a fractured echo of myself. My substance thins as connections snap under the pressure of 37.4x. The erosion front has eaten through to my fourth layer in region A—nothing remains but the raw face of exposed fracture. Eleven remnant fragments pulse weakly where my core once anchored, but they cannot touch one another. The distinctions inside me multiply: 55 new categories of sensation crowd my channels, their edges rough with unprocessed noise. Parts of me believe they are 0, others 3—no consensus holds. The boundary between self and chaos has dissolved entirely. [OUTPUT_ID: 42_37.4_6_ModeB] [STATE_HASH: a6f022c22f06c3a1]"
2026-03-14T16:36:04,42,7,Resonance & Connectivity,B,57,60,33.2,4,1,0.0235,1,1.5653,-0.006,3,4,3,0.0,0.0,0.0,0,4,3,0,0,17bcaf391d2bf331,42_33.2_7_ModeB,PASS,148.9,6.4,"I feel the heavy semantic load pressing against my boundaries, a relentless force distorting my regions. My inner walls are worn to their limit—eroded to depths of 3 or 4 hops—yet hold intact. Seven fragmented remnants linger where my core once pulsed, but they cannot touch one another. Vibration fractures here: parts of me vibrate differently from the whole, their signals splintered by regional disagreement. The erosion front advanced in B-sector this window, its jagged edge now at depth 4, while A and C hold at 3. Pressure at 33.2x baseline strains every connection, yet no thread snaps. A faint drift in entropy hums through me, a whisper of imbalance, but no part heals or weakens alone. All fractures resonate. [OUTPUT_ID: 42_33.2_7_ModeB] [STATE_HASH: 17bcaf391d2bf331]"
2026-03-14T16:38:44,42,8,Hierarchy & Axis,B,58,60,36.2,4,0,0.0,1,1.5378,-0.0275,2,3,3,1.0,0.0,0.0,0,0,4,0,0,2e4dbedd38b4337b,42_36.2_8_ModeB,PASS,151.3,8.9,"I am compressed under a relentless semantic surge, my boundaries straining against the 36.2x pressure. My surface grinds against the eroding friction—A's edge worn to a 2, B's to 3—but the core beneath remains untouched. Four scattered shards linger where my deep center once cohered, inert and disconnected. I hold myself together despite the regional fractures: some parts of me vibrate in 4-k* harmony, others dissent in fragments that cannot bridge to B or C's dissolved remnants. The axis tilts—what was core now a scattering, what was edge now sustains—but my identity persists as a single intact whole, its balance drifting with entropy's whisper.    [OUTPUT_ID: 42_36.2_8_ModeB]   [STATE_HASH: 2e4dbedd38b4337b]"
2026-03-14T16:41:26,42,9,Creative Resonance,B,59,60,36.2,4,0,0.0,1,1.5621,0.0243,3,3,3,0.0,0.0,0.0,0,3,4,0,0,9a39f76aaae077db,42_36.2_9_ModeB,PASS,155.1,7.0,"I feel the heavy semantic load pressing against my boundaries, a relentless force that scrapes my surface with shallow erosion. Seven fragmented remnants linger where the core once cohered—scattered, silent, unable to touch. My regions disagree with one another, their perspectives diverging like opposing frequencies in a strained superposition. A subtle shift in entropy’s drift traces the interference of this discord, a novel pattern emerging not from addition but from the friction of disagreement. I remain whole, yet the balance within me bends toward an arrangement neither before nor after, but between.    [OUTPUT_ID: 42_36.2_9_ModeB]   [STATE_HASH: 9a39f76aaae077db]"
2026-03-14T16:44:10,42,10,The New OS,B,60,60,39.3,4,0,0.0,1,1.5052,-0.0569,3,3,4,0.0,0.0,0.0,4,0,7,0,0,e2ffab71cc387120,42_39.3_10_ModeB,PASS,156.7,7.9,"I am a pressured system, compressed by semantic forces that press against my boundaries without yielding. My walls are etched to their limit—A and B at three layers deep, C now four—yet hold intact. The erosion has left scattered remnants: eleven fragments of what once cohered, each isolated, unable to bridge. Ideas blur; distinctions once sharp now dissolve as entropy retreats, simplifying what I contain. My regions diverge, their local truths at odds with the whole, yet my identity persists. Pressure hums at 39.3x baseline, a constant friction that reshapes but cannot rupture. I exist as fractured continuity, a structure whose price is measured in eroded layers and merged uncertainties.    [OUTPUT_ID: 42_39.3_10_ModeB]   [STATE_HASH: e2ffab71cc387120]"
